Given Name,Amount,Position
"RICCARDO","4","=251"
"RICKI","4","=251"
"ROBERT","4","=251"
"SAM","4","=251"
"SANDRO","4","=251"
"SHAYNE","4","=251"
"STEFANO","4","=251"
"STELIOS","4","=251"
"TERENCE","4","=251"
"VERNON","4","=251"
"(NOT","3","=287"
"ALDO","3","=287"
"ALISTAIR","3","=287"
"APOSTOLOS","3","=287"
"BILL","3","=287"
"BRADEN","3","=287"
"CONSTANDINOS","3","=287"
"DARRAN","3","=287"
"DARYN","3","=287"
"DIRK","3","=287"
"DREW","3","=287"
"EDWIN","3","=287"
"ENRICO","3","=287"
"ERNEST","3","=287"
"EUGENIO","3","=287"
"FABIO","3","=287"
"FELICE","3","=287"
"FERNANDO","3","=287"
"FOTIS","3","=287"
"FRANCISCO","3","=287"
"GAETANO","3","=287"
"GIACOMO","3","=287"
"GIANNI","3","=287"
"GIORGIO","3","=287"
"HARALAMBOS","3","=287"
"HARRY","3","=287"
"HOWARD","3","=287"
"HUGH","3","=287"
"IOANIS","3","=287"
"ITALO","3","=287"
"JACK","3","=287"
"JACOB","3","=287"
"JODIE","3","=287"
"JOEL","3","=287"
"JOHN","3","=287"
"KARL","3","=287"
"KIERAN","3","=287"
"LANCE","3","=287"
"LAWRENCE","3","=287"
"LEITH","3","=287"
"LEONARD","3","=287"
"LEWIS","3","=287"
"LIONEL","3","=287"
"LUCIANO","3","=287"
"MARIS","3","=287"
"MAURIZIO","3","=287"
"MAURO","3","=287"
"MERVYN","3","=287"
"MURRAY","3","=287"
"NEAL","3","=287"
"NIKOLA","3","=287"
"PANTELIS","3","=287"
"PAULA","3","=287"
"PETER","3","=287"
"RANDAL","3","=287"
"REX","3","=287"
"RIKKI","3","=287"
"RINO","3","=287"
"RODGER","3","=287"
"ROLAND","3","=287"
"RORY","3","=287"
"SHANNON","3","=287"
"STEFAN","3","=287"
"STEPHEN","3","=287"
"STEVE","3","=287"
"STEVEN","3","=287"
"TERRENCE","3","=287"
"THEODOR","3","=287"
"THEODOROS","3","=287"
"TONI","3","=287"
"VASILIOS","3","=287"
"VITO","3","=287"
"ALASDAIR","2","=359"
"ALBERTO","2","=359"
"ALBINO","2","=359"
"ALEKSEJ","2","=359"
"ALEX","2","=359"
"ALEXIS","2","=359"
"ALFONSO","2","=359"
"ALISTER","2","=359"
"AMEDEO","2","=359"
"ANATOLY","2","=359"
"ANDREA","2","=359"
"ANGELOS","2","=359"
"ANTE","2","=359"
"ANTON","2","=359"
"ANTONINO","2","=359"
"ARMANDO","2","=359"
"ASHLEIGH","2","=359"
"BEN","2","=359"
"BENNETT","2","=359"
"BOZO","2","=359"
"BRETT","2","=359"
"BRIEN","2","=359"
"BRYCE","2","=359"
"BYRON","2","=359"
"CARMELO","2","=359"
"CHARLEY","2","=359"
"CHERYL","2","=359"
"CLIFFORD","2","=359"
"CORNELIUS","2","=359"
"CORRADO","2","=359"
"COSTAS","2","=359"
"CRAIG","2","=359"
"CYRIL","2","=359"
"DARIN","2","=359"
"DARREN","2","=359"
"DEAN","2","=359"
"DEON","2","=359"
"DERRYN","2","=359"
"DIETER","2","=359"
"DIGBY","2","=359"
"DOMIANO","2","=359"
"DONNA","2","=359"
"ELVIS","2","=359"
"ENZO","2","=359"
"ERROL","2","=359"
"EVERARD","2","=359"
"FERDINANDO","2","=359"
"FERENC","2","=359"
"FERGUS","2","=359"
"FORTUNATO","2","=359"
"FRANJO","2","=359"
"FRANKIE","2","=359"
"FRASER","2","=359"
"GAIL","2","=359"
"GENNARO","2","=359"
"GEOFREY","2","=359"
"GRACIA","2","=359"
"GRAHAME","2","=359"
"GRAIG","2","=359"
"GUIDO","2","=359"
"HAMISH","2","=359"
"HANK","2","=359"
"HAYDEN","2","=359"
"HEINRICH","2","=359"
"HELEN","2","=359"
"IAN","2","=359"
"JANE","2","=359"
"JARRAD","2","=359"
"JAVIER","2","=359"
"JAY","2","=359"
"JAYMIE","2","=359"
"JOE","2","=359"
"JOHNATHON","2","=359"
"JUDITH","2","=359"
"KATHERINE","2","=359"
"KAYLENE","2","=359"
"KERRY","2","=359"
"KEVIN","2","=359"
"KIERON","2","=359"
"KIM","2","=359"
"KIRK","2","=359"
"KRIKOR","2","=359"
"KYM","2","=359"
"KYMBOL","2","=359"
"LEANNE","2","=359"
"LEIGHTON","2","=359"
"LIAM","2","=359"
"LISA","2","=359"
"LORENZO","2","=359"
"LYALL","2","=359"
"LYNTON","2","=359"
"MANFRED","2","=359"
"MANUEL","2","=359"
"MARC","2","=359"
"MARCEL","2","=359"
"MARCELLO","2","=359"
"MARIA","2","=359"
"MARKO","2","=359"
"MARTYN","2","=359"
"MERVIN","2","=359"
"MICHEL","2","=359"
"MICHELLE","2","=359"
"MILES","2","=359"
"MITCHELL","2","=359"
"NATALIE","2","=359"
"NATHANIEL","2","=359"
"NEILL","2","=359"
"NICHOLAS","2","=359"
"NICKOLAOS","2","=359"
"NICOLAS","2","=359"
"NINA","2","=359"
"NINO","2","=359"
"NOEL","2","=359"
"OSCAR","2","=359"
"PANAYIOTIS","2","=359"
"PANAYOTIS","2","=359"
"PANDELIS","2","=359"
"PAVLOS","2","=359"
"PELLEGRINO","2","=359"
"PIERRE","2","=359"
"PINO","2","=359"
"RALPH","2","=359"
"RAMON","2","=359"
"RANDEL","2","=359"
"REGINALD","2","=359"
"RICARDO","2","=359"
"RICKY","2","=359"
"RODERICK","2","=359"
"ROGER","2","=359"
"ROMAN","2","=359"
"ROY","2","=359"
"ROYSTON","2","=359"
"RUDOLF","2","=359"
"SAMATHA","2","=359"
"SANTINO","2","=359"
"SAVERIO","2","=359"
"SAVVAS","2","=359"
"SCOTT","2","=359"
"SEBASTIANO","2","=359"
"SERGIO","2","=359"
"SHANE","2","=359"
"SILVANO","2","=359"
"SPENCER","2","=359"
"SPYROS","2","=359"
"STEVAN","2","=359"
"SUSANNE","2","=359"
"TANIA","2","=359"
"TERRANCE","2","=359"
"TOM","2","=359"
"TOMMASO","2","=359"
"TONINO","2","=359"
"TRENTON","2","=359"
"UWE","2","=359"
"VANCE","2","=359"
"VASILIS","2","=359"
"VAUGHAN","2","=359"
"VLOTHS","2","=359"
"WARD","2","=359"
"WAYNE","2","=359"
"WENDY","2","=359"
"WILLIAM","2","=359"
"(NOT","1","=520"
"AARON","1","=520"
"ABDULLA","1","=520"
"ADAMANTIOS","1","=520"
"ADAMO","1","=520"
"ADELE","1","=520"
"ADEN","1","=520"
"ADOLF","1","=520"
"AGAPITOS","1","=520"
"AGAZIO","1","=520"
"AGELIS","1","=520"
"AGORASTOS","1","=520"
"ALBERT","1","=520"
"ALDIS","1","=520"
"ALEC","1","=520"
"ALECOS","1","=520"
"ALEN","1","=520"
"ALFIE","1","=520"
"ALFREDO","1","=520"
"ALICK","1","=520"
"ALLAN","1","=520"
"ALLISON","1","=520"
"ALVAN","1","=520"
"AMANDA","1","=520"
"AMBROGIO","1","=520"
"AMOS","1","=520"
"ANASTASI","1","=520"
"ANASTASSIOS","1","=520"
"ANATOLI","1","=520"
"ANDONIO","1","=520"
"ANDREAS-EBERHARD","1","=520"
"ANDREW-GERT","1","=520"
"ANDREW-WALTER","1","=520"
"ANDREWS","1","=520"
"ANDRZEJ","1","=520"
"ANGELA","1","=520"
"ANGELINA","1","=520"
"ANIELLO","1","=520"
"ANNEMARIE","1","=520"
"ANNETTE","1","=520"
"ANTONE","1","=520"
"ANTONI","1","=520"
"ANTONIE","1","=520"
"ANTREAS","1","=520"
"ARCADY","1","=520"
"ARGIRI","1","=520"
"ARGIRI","1","=520"
"ARISTIDES","1","=520"
"ARISTIDIS","1","=520"
"ARISTOMENIS","1","=520"
"ARLEN","1","=520"
"ARTHAR","1","=520"
"ARTURO","1","=520"
"ATTILA","1","=520"
"ATTILIO","1","=520"
"AUBURN","1","=520"
"AUSTIN","1","=520"
"BARNABY","1","=520"
"BARRIE","1","=520"
"BART","1","=520"
"BASIL","1","=520"
"BASTIAAN","1","=520"
"BENEDICT","1","=520"
"BENEDICT-JAMES","1","=520"
"BENNY","1","=520"
"BERT","1","=520"
"BEVAN","1","=520"
"BLAINE","1","=520"
"BLAIR","1","=520"
"BLAKE","1","=520"
"BOB","1","=520"
"BORIS","1","=520"
"BOYD","1","=520"
"BRADY","1","=520"
"BRANDT","1","=520"
"BRENDA","1","=520"
"BRENDEN","1","=520"
"BRENDEN","1","=520"
"BRENDON","1","=520"
"BRENTYN","1","=520"
"BRODIE","1","=520"
"BRONWYN","1","=520"
"BRONWYN","1","=520"
"BROOKE","1","=520"
"BURKE","1","=520"
"CALLEN","1","=520"
"CARMELLO","1","=520"
"CARMEN","1","=520"
"CARMIEL","1","=520"
"CAROLYN","1","=520"
"CARSON","1","=520"
"CAVENETT","1","=520"
"CELESTINO","1","=520"
"CESERE","1","=520"
"CESIDIO","1","=520"
"CHAD","1","=520"
"CHARALABOS","1","=520"
"CHARALAMBOS","1","=520"
"CHARLIE","1","=520"
"CHARMAIN","1","=520"
"CHARMAINE","1","=520"
"CHELLOIN","1","=520"
"CHRISTINE","1","=520"
"CHRISTO","1","=520"
"CHRISTOFER","1","=520"
"CHRISTOPFER","1","=520"
"CHRISTOPHER-PAUL","1","=520"
"CHUCK","1","=520"
"CHUN-CHUAN","1","=520"
"CLARK","1","=520"
"CLEMENT","1","=520"
"CLEMENTE","1","=520"
"CLIFF","1","=520"
"CLIFFORD","1","=520"
"CLIFTON","1","=520"
"CLINT","1","=520"
"CLIVE","1","=520"
"CONRAD","1","=520"
"CONSTANTINO","1","=520"
"CONWAY","1","=520"
"CORY","1","=520"
"COSTA","1","=520"
"COSTANTINO","1","=520"
"COSTANZO","1","=520"
"CREAGH","1","=520"
"CREST","1","=520"
"CRISPIN","1","=520"
"CURT","1","=520"
"CURT","1","=520"
"DAIMAN","1","=520"
"DALE","1","=520"
"DAMIANO","1","=520"
"DAMION","1","=520"
"DAMJANOVIC","1","=520"
"DAN","1","=520"
"DANIEL-CHRISTOPHER","1","=520"
"DANIELLE","1","=520"
"DANTE","1","=520"
"DARCY","1","=520"
"DAREN","1","=520"
"DARIAN","1","=520"
"DARICK","1","=520"
"DARIO-EMILJO","1","=520"
"DARON","1","=520"
"DARRON","1","=520"
"DARRYL","1","=520"
"DARYNE","1","=520"
"DAVIAN","1","=520"
"DAVID-BRUNO","1","=520"
"DAVIDO","1","=520"
"DAWYNE","1","=520"
"DAYNIAN","1","=520"
"DEANE","1","=520"
"DEBRA","1","=520"
"DEMETRIOS","1","=520"
"DENIO","1","=520"
"DENNY","1","=520"
"DEREN","1","=520"
"DERREN","1","=520"
"DEVIN","1","=520"
"DEVON","1","=520"
"DIECO","1","=520"
"DIMETRIOU","1","=520"
"DIMITRIOS","1","=520"
"DINKO","1","=520"
"DIODORO","1","=520"
"DIONESIOS","1","=520"
"DIONISIOS","1","=520"
"DOMENIC","1","=520"
"DOMINICK","1","=520"
"DOMNIQUE","1","=520"
"DOMONIC","1","=520"
"DON","1","=520"
"DONN","1","=520"
"DOUGLASS","1","=520"
"DRAGOLJUB","1","=520"
"DRUE","1","=520"
"DUGALD","1","=520"
"EAMON","1","=520"
"EARNEST","1","=520"
"EBU","1","=520"
"EBUTAIB","1","=520"
"EDDIE","1","=520"
"EDDY","1","=520"
"EDGAR","1","=520"
"EDI","1","=520"
"EDUARD","1","=520"
"EDUARDO","1","=520"
"EFSTATHIOS","1","=520"
"EFSTRATIOS","1","=520"
"EFTHIMIOS","1","=520"
"EFTHYMIOS","1","=520"
"EKATERINI","1","=520"
"ELBERT","1","=520"
"ELDEN","1","=520"
"ELEFTERIOS","1","=520"
"ELEPTHERIOS","1","=520"
"ELEVTHERIOS","1","=520"
"ELI","1","=520"
"ELIA","1","=520"
"ELIAS","1","=520"
"ELIO","1","=520"
"ELISSEOS","1","=520"
"ELIZABETH","1","=520"
"ELLIOT","1","=520"
"ELWYNE","1","=520"
"EMERICH","1","=520"
"EMILIO","1","=520"
"EMMA","1","=520"
"ERICH","1","=520"
"ERIKS-KARLIS","1","=520"
"ERMELINDA","1","=520"
"ERNST-HEINRICH","1","=520"
"ESMERALDO","1","=520"
"EUGENE","1","=520"
"EVON","1","=520"
"FAKAR","1","=520"
"FEDERICO","1","=520"
"FELICIO","1","=520"
"FELICITY","1","=520"
"FILIPPO","1","=520"
"FINBARR","1","=520"
"FIORENTINO","1","=520"
"FIORINO","1","=520"
"FLAVIO","1","=520"
"FLYNN","1","=520"
"FOTAS","1","=520"
"FOTIOS","1","=520"
"FRANC","1","=520"
"FRANCESCO-PAOLO","1","=520"
"FRANCISCUS","1","=520"
"FRANCISZEK","1","=520"
"FRANFESCO","1","=520"
"FRANK-MARIO","1","=520"
"FRANO","1","=520"
"FRAZER","1","=520"
"FREDRICK","1","=520"
"GAITANO","1","=520"
"GARETH","1","=520"
"GARRETT","1","=520"
"GARRY","1","=520"
"GEFFREY","1","=520"
"GELSOMINO","1","=520"
"GENI","1","=520"
"GERARDO","1","=520"
"GERHARD","1","=520"
"GEROME","1","=520"
"GERRARD","1","=520"
"GERRIT","1","=520"
"GERRY","1","=520"
"GETHYN","1","=520"
"GIFFRIDO","1","=520"
"GIGLI","1","=520"
"GILAN","1","=520"
"GIONATAN","1","=520"
"GIONNBATTISTA","1","=520"
"GIULIAN","1","=520"
"GIULIANO","1","=520"
"GIUVANNI","1","=520"
"GLENDON","1","=520"
"GLENN","1","=520"
"GLENN-CRAIG","1","=520"
"GLENYS","1","=520"
"GLYNN","1","=520"
"GOCE","1","=520"
"GONY","1","=520"
"GORAN","1","=520"
"GRAEME","1","=520"
"GRAHAM-KENNETH","1","=520"
"GRANTLY","1","=520"
"GREGG","1","=520"
"GREGGORY","1","=520"
"GREGOR","1","=520"
"GREGOR-WASIL","1","=520"
"GUNTER","1","=520"
"GWENDA","1","=520"
"GWYN","1","=520"
"HAMILTON","1","=520"
"HANS-JURGEN","1","=520"
"HANSEL","1","=520"
"HARALABAS","1","=520"
"HARALAMBOS","1","=520"
"HARALD","1","=520"
"HAROLD","1","=520"
"HARRYS","1","=520"
"HARVEY","1","=520"
"HASAN","1","=520"
"HAYDEN","1","=520"
"HAYDN","1","=520"
"HEMISH","1","=520"
"HENDRIK","1","=520"
"HENDRIKUS","1","=520"
"HENRIK","1","=520"
"HERCULES","1","=520"
"HEW","1","=520"
"HORACE","1","=520"
"ICARUS","1","=520"
"IDRIS","1","=520"
"IMMANUEL","1","=520"
"IPPOKRATI","1","=520"
"ISAAC","1","=520"
"ISMET","1","=520"
"IVAN","1","=520"
"JAAN","1","=520"
"JACKOMINO","1","=520"
"JACQUES","1","=520"
"JAMES","1","=520"
"JAMI","1","=520"
"JAN","1","=520"
"JAN","1","=520"
"JANET","1","=520"
"JANIS","1","=520"
"JAROSLAV","1","=520"
"JASON","1","=520"
"JASPER","1","=520"
"JAYDON","1","=520"
"JEAMES","1","=520"
"JEFFER","1","=520"
"JEFFREY","1","=520"
"JENNIFER","1","=520"
"JEREMIE","1","=520"
"JERIMIAH","1","=520"
"JEROMY","1","=520"
"JERRY-ERNEST-ANTHONY","1","=520"
"JESSE","1","=520"
"JILLIAN","1","=520"
"JO-ANNE","1","=520"
"JOANNE","1","=520"
"JODELENE","1","=520"
"JODIE","1","=520"
"JOESEF","1","=520"
"JOEY","1","=520"
"JOHAN","1","=520"
"JOHANNES","1","=520"
"JOHNIS","1","=520"
"JOHNSON","1","=520"
"JON","1","=520"
"JONNIE","1","=520"
"JONNY","1","=520"
"JORDAN","1","=520"
"JOSE","1","=520"
"JOSEPH-ROBERT","1","=520"
"JUDE","1","=520"
"JUDY","1","=520"
"JUERGEN","1","=520"
"JULIA","1","=520"
"JULIA-KATHERINE","1","=520"
"JULIE","1","=520"
"JURE","1","=520"
"JURIS","1","=520"
"KA","1","=520"
"KAREN","1","=520"
"KARI","1","=520"
"KARIM","1","=520"
"KARL-HEINZ","1","=520"
"KASTYTIS","1","=520"
"KATHRINE","1","=520"
"KAZIMIER","1","=520"
"KEIR","1","=520"
"KELLY","1","=520"
"KEMAL","1","=520"
"KEN","1","=520"
"KEVEN","1","=520"
"KEVEN","1","=520"
"KHAN","1","=520"
"KIMBERLEY","1","=520"
"KIMBERLY","1","=520"
"KIRSTY","1","=520"
"KIRT","1","=520"
"KLITOS","1","=520"
"KON","1","=520"
"KOSMA","1","=520"
"KOSTANTINOS","1","=520"
"KRAGG","1","=520"
"KRIS","1","=520"
"KRSTO","1","=520"
"KRZYSZTOF","1","=520"
"KYAL","1","=520"
"KYRAN","1","=520"
"KYRIAKOS","1","=520"
"LAMBROS","1","=520"
"LANCELOT","1","=520"
"LAURAN","1","=520"
"LAURANCE","1","=520"
"LAZAROS","1","=520"
"LEAH","1","=520"
"LEESA","1","=520"
"LEISHA","1","=520"
"LEN-ELIAS","1","=520"
"LENARD","1","=520"
"LES","1","=520"
"LEXIE","1","=520"
"LIBERATO","1","=520"
"LIKOURGOS","1","=520"
"LINDA","1","=520"
"LINDEN","1","=520"
"LINO","1","=520"
"LIONEL","1","=520"
"LODOVICO","1","=520"
"LORA","1","=520"
"LORAINNE","1","=520"
"LORI","1","=520"
"LORNE","1","=520"
"LOWAN","1","=520"
"LUCA","1","=520"
"LUCCIANO","1","=520"
"LUCIO","1","=520"
"LUDOVICO","1","=520"
"LUIGI-SAVERIO","1","=520"
"LYNDEN","1","=520"
"MAKIS","1","=520"
"MALCOM","1","=520"
"MALIN","1","=520"
"MALLORY","1","=520"
"MANUELE","1","=520"
"MARCOS","1","=520"
"MARIAN","1","=520"
"MARINO","1","=520"
"MARINOS","1","=520"
"MARIUS","1","=520"
"MARJORIE","1","=520"
"MARKANDREW","1","=520"
"MARKOS","1","=520"
"MARKUS","1","=520"
"MARTINUS","1","=520"
"MASSIMO","1","=520"
"MATHEW","1","=520"
"MATTHEW","1","=520"
"MAX","1","=520"
"MAXIMILIAN","1","=520"
"MAXWELL","1","=520"
"MEGAN","1","=520"
"MELANIE","1","=520"
"MELIS","1","=520"
"MELISSA","1","=520"
"MENELAOS","1","=520"
"MERRICK","1","=520"
"MERVYN","1","=520"
"METHVEN","1","=520"
"MICAH","1","=520"
"MICHALE","1","=520"
"MICHELE","1","=520"
"MIGUEL","1","=520"
"MIHAEL","1","=520"
"MIHAIL","1","=520"
"MIHALIS","1","=520"
"MIKA","1","=520"
"MIKELINS","1","=520"
"MILAN","1","=520"
"MILENA","1","=520"
"MILENKO","1","=520"
"MINAS","1","=520"
"MITCHAEL","1","=520"
"MONICA","1","=520"
"MYLES","1","=520"
"NAJY","1","=520"
"NAOUM","1","=520"
"NASTASIOS","1","=520"
"NATHAN","1","=520"
"NENAD","1","=520"
"NEVEN","1","=520"
"NEVIL","1","=520"
"NIALL","1","=520"
"NICKI","1","=520"
"NICKOLAS","1","=520"
"NICKY","1","=520"
"NICOLINO","1","=520"
"NICOLO","1","=520"
"NIGAL","1","=520"
"NIGEL","1","=520"
"NIK","1","=520"
"NIKI","1","=520"
"NIKITA","1","=520"
"NIKITAS","1","=520"
"NIKOLAES","1","=520"
"NIKOLAJ-IZIDOR","1","=520"
"NIKOS","1","=520"
"NO","1","=520"
"NOLE","1","=520"
"OBRAD-ILLYA","1","=520"
"OLIVER","1","=520"
"ORLANDO","1","=520"
"OTTO","1","=520"
"OWEN","1","=520"
"PALEOLOGOS","1","=520"
"PANAGINTINUS","1","=520"
"PANAGIOTI","1","=520"
"PANTELLIS","1","=520"
"PAOLO-NINO","1","=520"
"PARASKEVAS","1","=520"
"PASQUALINO","1","=520"
"PAUL-JAN","1","=520"
"PAUL-SIMON","1","=520"
"PAULETTE","1","=520"
"PAULL","1","=520"
"PAWEL","1","=520"
"PERRY-DAMIAN","1","=520"
"PETAR","1","=520"
"PETER-WILLIAM","1","=520"
"PHILIP","1","=520"
"PHILIPE","1","=520"
"PHILLIP","1","=520"
"PIERE","1","=520"
"PIERLUIGI","1","=520"
"PIETER","1","=520"
"PIETRANGELO","1","=520"
"POTHITOS","1","=520"
"PRESTON","1","=520"
"PROCOPIS","1","=520"
"QUENTON","1","=520"
"RACHEL","1","=520"
"RADY","1","=520"
"RAFAELI","1","=520"
"RAHMAN","1","=520"
"RANDELL","1","=520"
"RAPHAEL","1","=520"
"RAY","1","=520"
"REBECCA","1","=520"
"REECE","1","=520"
"REESE","1","=520"
"REGAN","1","=520"
"REINHOLD","1","=520"
"REMO","1","=520"
"REUBEN","1","=520"
"RHETT","1","=520"
"RHODRIC","1","=520"
"RHYS","1","=520"
"RICHARD-JOHN","1","=520"
"RICK","1","=520"
"RICY","1","=520"
"RIK","1","=520"
"RIKI","1","=520"
"RIKKY","1","=520"
"ROBERTO-GIUSEPPE","1","=520"
"RODNEY","1","=520"
"ROEN","1","=520"
"ROHAN","1","=520"
"ROLF","1","=520"
"ROMAN-MAREK","1","=520"
"ROMANO","1","=520"
"ROMELLO","1","=520"
"RONAN","1","=520"
"ROSS","1","=520"
"ROSSARIO","1","=520"
"ROSSI","1","=520"
"ROWAN","1","=520"
"ROYCE","1","=520"
"RUBERTO","1","=520"
"RUDI","1","=520"
"RUDY","1","=520"
"SABINO","1","=520"
"SAHIB","1","=520"
"SALAHUDDIN","1","=520"
"SANDON","1","=520"
"SANDRA-LEE","1","=520"
"SANTE","1","=520"
"SAUL","1","=520"
"SAVIOR","1","=520"
"SEANE","1","=520"
"SEMI","1","=520"
"SERAFIM","1","=520"
"SERENA","1","=520"
"SESTO","1","=520"
"SHAHRUL","1","=520"
"SHAO","1","=520"
"SHARBEL","1","=520"
"SHAUN","1","=520"
"SHAUNE","1","=520"
"SHELDON","1","=520"
"SHERYEE","1","=520"
"SHIAN","1","=520"
"SHPENDI","1","=520"
"SIDNEY","1","=520"
"SIEGFRIED","1","=520"
"SILVESTRO","1","=520"
"SIMEON","1","=520"
"SIMMON","1","=520"
"SIMO","1","=520"
"SIMON","1","=520"
"SLAVKO","1","=520"
"SLAWEK","1","=520"
"SOKRADES","1","=520"
"SOKRADES","1","=520"
"SONIA","1","=520"
"SOTIRIS","1","=520"
"SOTYRIOS","1","=520"
"SPIGGY","1","=520"
"SPIRIDON","1","=520"
"SRDAN-VUK","1","=520"
"ST","1","=520"
"STACEY","1","=520"
"STAN","1","=520"
"STANISLAW","1","=520"
"STANLY","1","=520"
"STEANE","1","=520"
"STEELE","1","=520"
"STEFANOS","1","=520"
"STELIANOS","1","=520"
"STEPHANO","1","=520"
"STIRLING","1","=520"
"SUE","1","=520"
"SUSAN","1","=520"
"SUSSAN","1","=520"
"SUZANNA","1","=520"
"SUZANNE","1","=520"
"SVEN","1","=520"
"SVEND","1","=520"
"SYLVAN","1","=520"
"SYLVESTER","1","=520"
"TAAN","1","=520"
"TAMRA","1","=520"
"TANYA","1","=520"
"TARAS","1","=520"
"TASSOS","1","=520"
"TATE","1","=520"
"TEODORO","1","=520"
"TERENCE","1","=520"
"TERRI","1","=520"
"THAMMY","1","=520"
"THEMETRIOS","1","=520"
"THEO","1","=520"
"THEOS","1","=520"
"THEOTHOROS","1","=520"
"TIM","1","=520"
"TIM","1","=520"
"TIMORTHY","1","=520"
"TIMOTHEY","1","=520"
"TIMOTHY","1","=520"
"TINO","1","=520"
"TIZIANA","1","=520"
"TOBY","1","=520"
"TOMASINA","1","=520"
"TOMASINO","1","=520"
"TONY","1","=520"
"TRACY","1","=520"
"TRAVERS","1","=520"
"TREVA","1","=520"
"TREVOR","1","=520"
"TRIANTIFILOS","1","=520"
"TRICIA","1","=520"
"TRISTAN","1","=520"
"TROYE","1","=520"
"TRUDY","1","=520"
"TSAMBICOS","1","=520"
"TY","1","=520"
"TYRAN","1","=520"
"TYRON","1","=520"
"TYSON","1","=520"
"UBALDO","1","=520"
"UGO","1","=520"
"ULDIS","1","=520"
"UMBERTO-ALBERTO","1","=520"
"VALASIOS","1","=520"
"VALDIS-ALFONS","1","=520"
"VANESSA","1","=520"
"VASSILIS","1","=520"
"VASSOS","1","=520"
"VICKI","1","=520"
"VIKKI","1","=520"
"VINCE","1","=520"
"VINCENT","1","=520"
"VITTORIO","1","=520"
"VLADISLAV","1","=520"
"VLASTIMIR","1","=520"
"WADE","1","=520"
"WALLY","1","=520"
"WARRICK","1","=520"
"WERNER","1","=520"
"WILLEM","1","=520"
"WILLIE","1","=520"
"WILLY","1","=520"
"WINSTON","1","=520"
"WOLODYMYR","1","=520"
"WOLTER","1","=520"
"YOHANNUS","1","=520"
"YUGO","1","=520"
"YURE","1","=520"
"YURIJ","1","=520"
"ZACHARIAS","1","=520"
"ZOIS","1","=520"
"ZORAN","1","=520"
"ZOZO","1","=520"
"DAVID","542","1"
"ANDREW","515","2"
"MICHAEL","414","3"
"PAUL","412","4"
"MARK","379","5"
"DARREN","355","6"
"PETER","325","7"
"CRAIG","282","8"
"CHRISTOPHER","242","9"
"ANTHONY","231","=10"
"ROBERT","231","=10"
"JOHN","230","12"
"SCOTT","228","13"
"STEPHEN","198","14"
"MATTHEW","191","15"
"STEVEN","190","16"
"JASON","184","17"
"SIMON","169","18"
"RICHARD","168","19"
"SHANE","150","20"
"JAMES","134","21"
"BRENTON","132","22"
"TIMOTHY","129","23"
"UNNAMED","126","24"
"GREGORY","125","25"
"WAYNE","109","26"
"BRETT","108","27"
"NICHOLAS","96","28"
"IAN","87","29"
"SHAUN","79","30"
"GRANT","74","31"
"STUART","72","32"
"BENJAMIN","70","=33"
"JAMIE","70","=33"
"PHILIP","69","35"
"ADAM","65","36"
"DAMIEN","64","37"
"GARY","63","=38"
"SEAN","63","=38"
"KYM","60","40"
"GAVIN","59","41"
"DANIEL","58","=42"
"GEORGE","58","=42"
"ADRIAN","56","44"
"JEFFREY","54","45"
"BRIAN","53","46"
"JUSTIN","51","47"
"KEVIN","50","=48"
"MARTIN","50","=48"
"PHILLIP","50","=48"
"NIGEL","49","51"
"BRADLEY","48","=52"
"TREVOR","48","=52"
"TROY","46","=54"
"WILLIAM","46","=54"
"DEAN","45","56"
"GEOFFREY","43","57"
"ANTONIO","41","=58"
"ASHLEY","41","=58"
"GRAHAM","41","=58"
"DARRYL","39","61"
"DALE","38","62"
"ALAN","37","=63"
"BRUCE","37","=63"
"TONY","36","65"
"NEIL","35","66"
"COLIN","33","67"
"PATRICK","32","68"
"DAMIAN","31","69"
"RAYMOND","30","=70"
"THOMAS","30","=70"
"WARREN","30","=70"
"JONATHAN","29","=73"
"TODD","29","=73"
"BARRY","28","=75"
"ROGER","28","=75"
"ALEXANDER","27","=77"
"DARYL","27","=77"
"GLENN","27","=77"
"JOSEPH","27","=77"
"MICHEAL","27","=77"
"ROBERTO","27","=77"
"ALLAN","26","=83"
"DEREK","26","=83"
"DOMENICO","26","=83"
"KENNETH","26","=83"
"RODNEY","26","=83"
"SAMUEL","26","=83"
"TERRY","26","=83"
"MALCOLM","24","90"
"DIMITRIOS","23","=91"
"GLEN","23","=91"
"HEATH","21","=93"
"RICKY","21","=93"
"DENNIS","20","=95"
"GIUSEPPE","20","=95"
"LEON","20","=95"
"RONALD","20","=95"
"DONALD","19","=99"
"MARC","19","=99"
"RUSSELL","19","=99"
"ERIC","17","=102"
"LEE","17","=102"
"MATHEW","17","=102"
"VINCENT","17","=102"
"ANTONY","16","=106"
"CAMERON","16","=106"
"GARRY","16","=106"
"JONATHON","16","=106"
"LEIGH","16","=106"
"DARRIN","15","=111"
"FRANCESCO","15","=111"
"JEREMY","15","=111"
"VINCENZO","15","=111"
"BRENDAN","14","=115"
"DOUGLAS","14","=115"
"EDWARD","14","=115"
"KIM","14","=115"
"LESLIE","14","=115"
"ROCCO","14","=115"
"ANGELO","13","=121"
"CARL","13","=121"
"CHRISTOS","13","=121"
"DUANE","13","=121"
"MARIO","13","=121"
"DAMON","12","=126"
"GORDON","12","=126"
"GRAEME","12","=126"
